-5.082863321837147623e+02;1.620421232403519127e+02;3.700501435747305834e+01;-6.554305019327706816e+01;-1.741018658016791676e+01;2.561979848667056459e+01;5.544001387075752074e-01;2.030983095785507331e+01;-4.297212855280465149e+00;-7.462897672933430648e+00
-5.082863321837163539e+02;1.620421232403517990e+02;3.700501435747308676e+01;-6.554305019327712500e+01;-1.741018658016795229e+01;2.561979848667058590e+01;5.544001387076120668e-01;2.030983095785513726e+01;-4.297212855280418964e+00;-7.462897672933509696e+00
-5.082863321837152171e+02;1.620421232403519411e+02;3.700501435747309387e+01;-6.554305019327718185e+01;-1.741018658016793808e+01;2.561979848667058590e+01;5.544001387076077370e-01;2.030983095785513015e+01;-4.297212855280478472e+00;-7.462897672933459070e+00
-5.082863321837150465e+02;1.620421232403519411e+02;3.700501435747317913e+01;-6.554305019327703974e+01;-1.741018658016799492e+01;2.561979848667051840e+01;5.544001387075784271e-01;2.030983095785502357e+01;-4.297212855280434951e+00;-7.462897672933414661e+00
-5.082863321837150465e+02;1.620421232403519980e+02;3.700501435747300860e+01;-6.554305019327718185e+01;-1.741018658016801623e+01;2.561979848667063209e+01;5.544001387075458975e-01;2.030983095785506976e+01;-4.297212855280484689e+00;-7.462897672933428872e+00
-5.082863321837150465e+02;1.620421232403519696e+02;3.700501435747326440e+01;-6.554305019327703974e+01;-1.741018658016807663e+01;2.561979848667063209e+01;5.544001387075814247e-01;2.030983095785513015e+01;-4.297212855280425181e+00;-7.462897672933364923e+00
-5.082863321837151034e+02;1.620421232403519696e+02;3.700501435747307255e+01;-6.554305019327706816e+01;-1.741018658016795229e+01;2.561979848667051840e+01;5.544001387075826459e-01;2.030983095785510884e+01;-4.297212855280499788e+00;-7.462897672933388016e+00
-5.082863321837151034e+02;1.620421232403519980e+02;3.700501435747305834e+01;-6.554305019327709658e+01;-1.741018658016782794e+01;2.561979848667060722e+01;5.544001387075153664e-01;2.030983095785510173e+01;-4.297212855280524657e+00;-7.462897672933417326e+00
-5.082863321837151034e+02;1.620421232403519696e+02;3.700501435747305123e+01;-6.554305019327708237e+01;-1.741018658016807663e+01;2.561979848667082393e+01;5.544001387075007115e-01;2.030983095785500936e+01;-4.297212855280437616e+00;-7.462897672933353377e+00
-4.743446088866588752e+02;1.021406012090950526e+02;-1.349476136916323510e+00;1.275809077253474300e+01;-5.288981785129280411e+00;-5.160440708377684871e+01;-3.139084753053890253e+01;-7.763865617252656648e+01;-8.392559705251065338e+01;-3.385106667406355130e-01
-4.743446088866589321e+02;1.021406012090950668e+02;-1.349476136916323288e+00;1.275809077253474300e+01;-5.288981785129296398e+00;-5.160440708377686292e+01;-3.139084753053891674e+01;-7.763865617252666596e+01;-8.392559705251068181e+01;-3.385106667405891612e-01
-4.342378057396697955e+02;3.772690298113392515e+01;-3.958399484427151549e+01;8.840043110927841497e+01;8.849760109001335806e+00;-1.053529025691925796e+02;-4.302443660882899223e+01;-1.216120171924566762e+02;-7.381219829687360345e+01;7.203702942126932740e+00
-2.472077134667401310e+02;-2.196977412520095356e+02;-1.199894017407547011e+02;1.657828649970323625e+02;4.811871733633864778e+01;2.848096484896352010e+01;1.893566224697417510e+01;8.425580612590064788e+01;-1.745385660975407660e+01;-2.550133806812192105e+01
-2.996916644942526204e+02;-1.609003572481882998e+02;-1.185370565481801322e+02;1.970377234424224469e+02;5.680367668274412551e+01;-4.345680605954273545e+01;1.403812014646882567e+01;9.242561114667233824e+01;3.318721244531604242e+01;1.246176875341427426e+01
-3.487618436676760325e+02;-9.439870672097529791e+01;-9.988348736089260171e+01;1.864091342614401583e+02;4.545080637450730165e+01;-9.154345964792202039e+01;-5.801100306990407240e+00;3.368999666035270479e+01;6.325299254498945345e+01;1.742717484932681415e+01
-3.926829194122794888e+02;-2.718971055304690765e+01;-7.657668999456568315e+01;1.565228659989928985e+02;2.313072373998647180e+01;-1.306537413201046434e+02;-3.462731596029342995e+01;-9.279071472372700669e+01;1.125721061822394198e+01;1.115197064443369790e+01
-3.926829194122794888e+02;-2.718971055304690765e+01;-7.657668999456566894e+01;1.565228659989928985e+02;2.313072373998647180e+01;-1.306537413201046149e+02;-3.462731596029341574e+01;-9.279071472372702090e+01;1.125721061822390467e+01;1.115197064443370323e+01
-3.926829194122794888e+02;-2.718971055304690765e+01;-7.657668999456568315e+01;1.565228659989928985e+02;2.313072373998647180e+01;-1.306537413201046434e+02;-3.462731596029341574e+01;-9.279071472372702090e+01;1.125721061822391178e+01;1.115197064443370856e+01
-4.228103701117213404e+02;2.991651353824275716e+01;-2.329447815914803499e+01;3.246565295888471780e+01;1.919085968533800113e+01;3.942924140794113441e+01;3.777773644054607871e+01;1.756118448106645076e+02;1.327679779865826220e+02;2.760574234266406801e+00
-4.643652564391116471e+02;9.483312707242356510e+01;1.369821699114611491e+01;-3.565678193082980840e+01;4.909896054352855366e+00;6.473008015885324085e+01;2.938061579201050932e+01;1.467905423419348665e+02;4.769856907148515290e+01;-1.187693468040428302e+00
-4.743446088866589321e+02;1.021406012090950668e+02;-1.349476136916323288e+00;1.275809077253474300e+01;-5.288981785129295510e+00;-5.160440708377684160e+01;-3.139084753053889543e+01;-7.763865617252668017e+01;-8.392559705251068181e+01;-3.385106667406432845e-01
-4.743446088866589321e+02;1.021406012090950668e+02;-1.349476136916323288e+00;1.275809077253474300e+01;-5.288981785129295510e+00;-5.160440708377684871e+01;-3.139084753053889187e+01;-7.763865617252668017e+01;-8.392559705251069602e+01;-3.385106667406433401e-01
-4.342378057396697955e+02;3.772690298113393226e+01;-3.958399484427151549e+01;8.840043110927842918e+01;8.849760109001335806e+00;-1.053529025691925511e+02;-4.302443660882899223e+01;-1.216120171924566620e+02;-7.381219829687354661e+01;7.203702942126915865e+00
-3.487618436676760325e+02;-9.439870672097529791e+01;-9.988348736089263014e+01;1.864091342614401583e+02;4.545080637450730876e+01;-9.154345964792202039e+01;-5.801100306990493394e+00;3.368999666035270479e+01;6.325299254498951740e+01;1.742717484932673599e+01
-2.996916644942526204e+02;-1.609003572481882998e+02;-1.185370565481801464e+02;1.970377234424224753e+02;5.680367668274412551e+01;-4.345680605954274256e+01;1.403812014646870310e+01;9.242561114667232403e+01;3.318721244531607795e+01;1.246176875341426538e+01
-2.472077134667401310e+02;-2.196977412520095356e+02;-1.199894017407546869e+02;1.657828649970323625e+02;4.811871733633863357e+01;2.848096484896351654e+01;1.893566224697426392e+01;8.425580612590066210e+01;-1.745385660975401265e+01;-2.550133806812190684e+01
-1.930325849582742137e+02;-2.728402264036523661e+02;-1.182045902740208163e+02;1.010579244881613192e+02;1.012495420950555314e+01;7.639586822773753738e+01;5.935313707747251755e+00;3.983334665471419811e+01;-3.301095163883865524e+01;-6.965872190062758307e+01
-1.382302429864257078e+02;-3.229694554149637611e+02;-1.137926082440442457e+02;3.106783737561730163e+01;-2.883437618406133396e+01;1.156223312408606745e+02;-8.025155974630708400e+00;-1.151224239869944732e+01;-3.974338005522501760e+01;-9.232101711551074175e+01
-8.161379326576775384e+01;-3.514570486957138655e+02;-9.249938684301648095e+01;-5.366351289937940550e+01;-4.448055777518869291e+01;9.459939661190604454e+01;-5.261448836544562191e+00;-5.425707723279001726e+01;1.755151810406072954e+01;2.988337820394895772e+01
-8.161379326576775384e+01;-3.514570486957138655e+02;-9.249938684301648095e+01;-5.366351289937940550e+01;-4.448055777518869291e+01;9.459939661190604454e+01;-5.261448836544562191e+00;-5.425707723279001726e+01;1.755151810406072954e+01;2.988337820394895772e+01
-2.446600185668794225e+01;-3.570302708268211518e+02;-5.333914441182384536e+01;-1.245656457570395759e+02;-2.437470118396712238e+01;-1.400881823640741253e+01;-2.909381846526489213e+01;-1.812202584485717338e+01;4.494372460160144556e+01;5.747462112302410731e+01
-2.446600185668794225e+01;-3.570302708268211518e+02;-5.333914441182384536e+01;-1.245656457570395759e+02;-2.437470118396712238e+01;-1.400881823640741253e+01;-2.909381846526489213e+01;-1.812202584485717338e+01;4.494372460160144556e+01;5.747462112302410731e+01
3.215839978642078734e+01;-3.451186866066763059e+02;-3.992930863168953071e+00;-1.700633469504531945e+02;1.216150487605975705e+01;-1.149958978128749152e+02;-3.521903243218736179e+01;3.328959034969251718e+01;2.296375994607545223e+01;-9.227854207645275864e+00
3.215839978642078734e+01;-3.451186866066763059e+02;-3.992930863168953071e+00;-1.700633469504531945e+02;1.216150487605975705e+01;-1.149958978128749152e+02;-3.521903243218736179e+01;3.328959034969251718e+01;2.296375994607545223e+01;-9.227854207645275864e+00
3.215839978642078734e+01;-3.451186866066763059e+02;-3.992930863168953071e+00;-1.700633469504531945e+02;1.216150487605975705e+01;-1.149958978128749152e+02;-3.521903243218736179e+01;3.328959034969251718e+01;2.296375994607545223e+01;-9.227854207645275864e+00
3.215839978642078734e+01;-3.451186866066763059e+02;-3.992930863168953071e+00;-1.700633469504531945e+02;1.216150487605975705e+01;-1.149958978128749152e+02;-3.521903243218736179e+01;3.328959034969251718e+01;2.296375994607545223e+01;-9.227854207645275864e+00
3.849325832005620285e+00;-3.520464818530793423e+02;-2.882620773800528013e+01;-1.492586002329466623e+02;-6.255743043574565121e+00;-6.638997765349247970e+01;-3.351167248711035995e+01;7.928270269679305926e+00;3.638542988308121551e+01;2.613992958250923593e+01
3.095272286967166764e+01;-3.230561730400307283e+02;3.552154629261479180e+00;-9.207945255607076263e+01;2.805762664568351994e+01;3.852853633151596568e+01;-1.554890599530540207e+01;-4.253977663235790629e+01;3.680631989007640215e+01;1.291085029268872120e+02
8.351787266310323332e+01;-2.365068276006808503e+02;6.961225066934153460e+01;7.251672342432524943e+01;6.732919632770042995e+01;2.346604401330374969e+02;1.173059501398932980e+01;-1.271975127382347495e+02;2.196197292180469773e+01;1.610265743743644009e+02
-2.606504714796490418e+01;-7.263662205785540493e+01;9.432903794284983690e+01;3.108507648143188362e+02;2.110951628956262596e+02;1.542667540494290961e+02;7.277054232834127845e+01;4.007390311744533307e+01;-9.633298070127248991e+01;7.107635098161402709e+01
-1.771341950803046359e+02;3.700505536918256553e+02;3.407593434327845330e+02;7.176634743771512603e+01;1.484692670027811801e+02;4.432716063153534236e+01;1.897039485074687448e+01;1.307649514894087162e+01;-3.980291283067779773e+01;-4.844813637821938102e+01
-6.336995395056691649e+01;3.359897382799682646e+02;4.012128072650048125e+02;-8.386713569494177989e+01;1.529289420028753455e+02;-8.530398884573273222e+01;-2.098267639887276381e+00;6.466711702783177529e+00;4.488419182614866543e+01;1.013475018603155036e+02
